-61.3906173706,-63.786315918,-64.6385116577,-66.7966156006,-68.4054641724,-69.4451828003,-69.4274215698,-70.6473617554,-69.4630126953,-69.1860809326,-62.5526733398,-63.68592453,-68.3636322021,-66.4616622925,-69.7207260132,-65.955116272,-71.5581665039,-71.9518737793,-70.1176147461,-63.7911567688,-62.9888648987,-64.035118103,-67.9283218384,-69.5350952148,-63.5555763245,-57.0076828003,-56.887512207,-57.6902046204,-57.0097122192,-52.9209747314,-54.5812263489,-56.4607658386,-60.6638259888,-66.2775726318,-69.7017974854,-67.8167953491,-62.1963806152,-61.7870292664,-66.1340637207,-64.9431915283,-68.7402572632,-65.5087051392,-63.6529693604,-66.7773132324,-66.663269043,-67.7080688477,-70.8886947632,-67.7319946289,-68.267578125,-69.914642334,-65.8294525146,-67.5098342896,-66.904335022,-67.8290481567,-67.7681350708,-69.4630203247,-70.2871170044,-69.2028808594,-67.0351867676,-63.2672729492,-67.2984771729,-68.9415740967,-70.6708984375,-72.3153762817
-68.0946350098,-70.3524246216,-71.4438705444,-70.3524246216,-70.4860687256,-70.6473617554,-70.2227783203,-71.9518737793,-67.4757614136,-70.531539917,-71.4438705444,-72.4554824829,-70.4187316895,-71.144241333,-72.3848648071,-71.0659866333,-71.6755523682,-69.8165969849,-72.0480270386,-70.7663574219,-68.0170822144,-70.938621521,-71.645904541,-70.1593780518,-68.0686340332,-65.7299575806,-65.1966323853,-65.4091949463,-64.7881851196,-65.5520706177,-66.0031890869,-69.4097290039,-70.6239471436,-70.6006622314,-68.6801452637,-70.5774993896,-69.2366790771,-68.8630371094,-68.8630371094,-72.0805587769,-72.4554824829,-70.938621521,-70.4187316895,-72.0805587769,-70.1593780518,-72.6002578735,-71.9202880859,-71.0145874023,-72.2810440063,-72.3153762817,-69.5351028442,-69.7017974854,-72.4200286865,-72.4912261963,-70.5544586182,-71.1179962158,-71.5293121338,-71.5006408691,-72.213180542,-69.5715942383,-72.1133422852,-72.3499755859,-70.989112854,-72.4554824829
-70.0149383545,-70.8887023926,-72.179649353,-70.5087432861,-71.8889312744,-70.6239471436,-70.0149459839,-70.5087509155,-69.2878723145,-74.1282958984,-70.8886947632,-70.7422943115,-72.4912261963,-70.7422943115,-71.9202880859,-71.1972045898,-71.3051071167,-70.938621521,-70.2655639648,-71.3878326416,-72.4200286865,-72.7500305176,-71.1179962158,-68.9099884033,-68.6208572388,-67.0969390869,-64.2288665771,-65.0973968506,-67.4307632446,-65.8527374268,-68.1869049072,-69.7588195801,-70.6473617554,-71.5872192383,-69.6641998291,-69.8555526733,-68.1869049072,-69.9345169067,-71.0402145386,-71.0402145386,-70.2015457153,-71.8577957153,-70.2015380859,-71.5872192383,-70.4410629272,-70.9637908936,-71.0402145386,-68.8320159912,-69.9146347046,-70.531539917,-72.3499832153,-70.8639526367,-70.938621521,-69.7779922485,-72.4912261963,-71.7354507446,-70.1384429932,-70.6239471436,-70.3087768555,-71.9518737793,-70.8393478394,-72.048034668,-70.463508606,-69.3570861816
-57.950969696,-58.7311897278,-60.4231872559,-62.4912223816,-65.7375335693,-72.3153762817,-66.7009506226,-71.0659866333,-67.2231369019,-67.0969390869,-62.1067657471,-63.7382202148,-66.0681304932,-62.7500305176,-68.267578125,-65.1039428711,-73.4068222046,-71.0145874023,-71.0145874023,-62.8815307617,-62.2981758118,-63.8105621338,-67.0556716919,-67.9534988403,-59.5991706848,-56.9894447327,-52.8646774292,-51.2705574036,-50.0307998657,-52.5171432495,-51.514667511,-51.2287559509,-55.5223922729,-58.4068641663,-67.6136474609,-66.0355377197,-60.2142677307,-61.7384681702,-62.5381393433,-67.4532012939,-64.4938354492,-60.5406951904,-62.2165489197,-62.5381355286,-66.7869491577,-67.4195785522,-70.1593780518,-64.9368896484,-66.9642410278,-64.6739654541,-62.5636100769,-68.2002487183,-63.620262146,-66.6915054321,-66.9441833496,-68.4903411865,-70.5087432861,-70.531539917,-65.6698455811,-64.0045013428,-62.6857452393,-67.0762557983,-67.0148010254,-72.6002578735
-63.3364868164,-62.009311676,-63.4112510681,-66.3380737305,-65.4373931885,-72.1133422852,-70.3087768555,-72.1133422852,-68.1207962036,-69.0866165161,-62.9527893066,-65.5958633423,-68.9893875122,-66.5521469116,-69.4097290039,-67.5212402344,-72.0805587769,-70.3524246216,-71.4721603394,-66.1423721313,-66.1340637207,-64.035118103,-67.8536529541,-67.2018432617,-64.4995269775,-57.0300827026,-56.2086029053,-55.5159072876,-54.0577125549,-53.8678398132,-56.3906097412,-59.2570838928,-59.0833435059,-63.8105659485,-68.267578125,-69.6269226074,-64.8064956665,-65.6998062134,-67.475769043,-68.4618606567,-66.488609314,-64.7699508667,-65.5087127686,-66.3293838501,-67.2018432617,-68.7402572632,-67.6019897461,-67.0762557983,-68.4903411865,-69.9544830322,-65.9951400757,-67.9915313721,-69.5169677734,-68.3636322021,-69.6083984375,-71.5872192383,-70.3305511475,-72.7500305176,-67.2768173218,-65.8761444092,-68.7554168701,-69.4809265137,-69.4274215698,-73.4963684082
-61.7143936157,-58.626750946,-62.750038147,-62.6002578735,-65.707321167,-70.3744125366,-68.9574508667,-71.4438781738,-66.0763168335,-69.7972488403,-60.8295440674,-62.391872406,-67.6253356934,-65.332572937,-69.9345092773,-67.8045806885,-70.463508606,-70.9135894775,-69.5899581909,-63.0783309937,-62.0740356445,-60.3854560852,-67.1806564331,-67.9788131714,-60.1719818115,-58.2852554321,-53.895526886,-53.4995346069,-52.3381843567,-52.6834945679,-53.5679779053,-56.9281997681,-57.8771591187,-63.2160758972,-67.3311767578,-68.240524292,-62.7083244324,-62.2334289551,-64.1335296631,-68.2811737061,-67.7200088501,-64.5742645264,-65.7375335693,-68.1339416504,-65.3050460815,-68.0170822144,-69.0054397583,-67.7802505493,-66.4437942505,-66.5157241821,-62.6895027161,-68.7554168701,-68.5046539307,-69.6641998291,-70.0968856812,-70.6473617554,-67.5212402344,-68.1471176147,-64.5916900635,-65.110496521,-66.2861633301,-69.4097290039,-69.2707443237,-72.5272674561
-60.5361175537,-64.6326370239,-65.5159072876,-68.0686340332,-68.2136306763,-72.3499755859,-69.1360626221,-71.0659866333,-67.6605987549,-69.3223419189,-67.0659561157,-66.0436630249,-68.8630371094,-66.7104263306,-69.152671814,-68.6061630249,-68.725151062,-73.0660247803,-72.0157394409,-71.7657165527,-69.7397232056,-64.0762863159,-69.6829528809,-70.3744125366,-61.9328956604,-60.626285553,-56.8776473999,-56.2630081177,-54.4824638367,-54.7572288513,-55.8989028931,-55.9028396606,-58.3872871399,-62.4984092712,-69.2028808594,-68.6208572388,-65.110496521,-66.5066604614,-66.3818054199,-69.7018051147,-68.2811737061,-66.8160018921,-66.7009506226,-69.3745574951,-66.3293762207,-69.9544754028,-70.5087509155,-69.3570861816,-68.4618606567,-68.4054641724,-68.5190124512,-69.9544830322,-67.2552642822,-68.1471176147,-71.0659866333,-69.4989089966,-69.5899581909,-70.1384429932,-69.1693496704,-67.4644699097,-68.4194946289,-70.531539917,-69.5899581909,-70.3305511475
-69.7972488403,-68.3914718628,-68.1339416504,-69.739730835,-69.3921127319,-71.5872192383,-69.739730835,-70.2015380859,-72.4554824829,-71.144241333,-66.8550415039,-70.4410629272,-71.5006408691,-70.1593780518,-71.0659866333,-68.8165893555,-66.904335022,-69.5169677734,-68.9257507324,-68.8474960327,-67.5903625488,-67.1806564331,-70.1593704224,-69.3745651245,-65.4871902466,-64.6150436401,-64.6799087524,-60.7543067932,-62.1463661194,-63.1696777344,-65.7679519653,-66.6259078979,-68.7706298828,-72.0805664062,-71.2239303589,-69.9345092773,-66.6259078979,-67.2338180542,-69.0054397583,-70.6708984375,-71.2778778076,-69.3921051025,-69.6829605103,-68.6356048584,-69.7018051147,-69.5351028442,-70.0968856812,-69.4809265137,-72.179649353,-72.1133422852,-71.0919189453,-69.8751525879,-70.0762481689,-67.9534988403,-67.6370620728,-70.2227783203,-70.2441177368,-72.0157394409,-70.7905502319,-69.1030426025,-69.4630203247,-69.169342041,-70.9891204834,-72.5272674561
-62.6335105896,-57.6499900818,-61.4269828796,-64.0453720093,-64.8187484741,-70.2871170044,-69.7972564697,-71.645904541,-68.5478668213,-69.6641998291,-62.2571716309,-64.7457504272,-68.335975647,-66.4527130127,-69.9544830322,-68.029914856,-71.2239303589,-69.152671814,-70.1176147461,-64.3981323242,-64.1387786865,-61.0018348694,-70.5087509155,-69.6083984375,-61.0582389832,-56.7571372986,-52.9675865173,-52.0467338562,-52.0658950806,-54.0633850098,-54.76146698,-55.2763214111,-57.121887207,-60.4187355042,-67.4195861816,-70.9135818481,-62.6970214844,-63.3408470154,-64.0659561157,-68.377532959,-67.2768173218,-64.8619003296,-64.8929824829,-65.0453872681,-65.3394851685,-65.1966323853,-70.8393478394,-67.6019897461,-67.364112854,-67.7681350708,-64.3593292236,-67.7923965454,-66.7676925659,-68.6652526855,-68.3914794922,-70.9135894775,-69.2197494507,-70.3087768555,-67.8167953491,-63.8349494934,-65.8139953613,-69.2536773682,-70.463508606,-71.7657165527
-61.8609008789,-61.7839775085,-64.218170166,-66.9843978882,-67.4084320068,-71.9836883545,-71.1179962158,-69.2366790771,-68.9257507324,-69.7779922485,-67.9661407471,-66.7869567871,-67.7319946289,-65.8371963501,-70.5087432861,-67.5212402344,-69.3745574951,-70.7905502319,-70.7905502319,-65.8839797974,-65.8683319092,-64.4938354492,-69.1860809326,-70.0352859497,-62.3743667603,-58.9638214111,-56.2835845947,-55.9750823975,-55.467918396,-55.6216163635,-55.7863121033,-58.5536613464,-58.7996826172,-61.0945167542,-68.0170822144,-71.5006408691,-64.2773361206,-65.6773147583,-65.1368179321,-70.0968856812,-68.9733886719,-65.9471511841,-66.2775726318,-63.3452148438,-65.8996887207,-66.6073532104,-67.342124939,-68.89427948,-68.6061630249,-69.3570861816,-66.5612945557,-68.8786315918,-67.0351867676,-71.2778778076,-68.6208572388,-70.1804046631,-68.2270507812,-68.7706298828,-69.5169677734,-66.8452529907,-66.488609314,-70.5087509155,-69.1030426025,-71.7053985596
-60.5728797913,-64.4037017822,-63.3452148438,-66.0845184326,-67.4532089233,-71.5293121338,-69.6829605103,-71.8577957153,-68.377532959,-67.5903625488,-65.0518493652,-66.3818054199,-67.1912384033,-65.9154510498,-69.0539703369,-66.9743041992,-71.0145874023,-68.9257583618,-71.5006484985,-64.1703567505,-64.7156982422,-62.6446495056,-68.5623626709,-68.533416748,-63.5831794739,-59.1643371582,-55.9376182556,-54.0238685608,-54.4434700012,-56.8364524841,-56.4366607666,-59.3292694092,-60.8148803711,-66.1590499878,-69.4451828003,-67.2984771729,-66.1674041748,-63.4873275757,-68.6504058838,-69.7207183838,-67.3641204834,-63.9640083313,-65.4444732666,-68.4760818481,-68.6208572388,-67.2124786377,-70.3305511475,-66.7294311523,-66.904335022,-69.7017974854,-66.8257293701,-66.6073532104,-67.6370620728,-69.4097290039,-70.1384429932,-70.6006622314,-68.3222045898,-69.3745574951,-68.6504058838,-65.7527160645,-66.4171218872,-70.4860610962,-69.0702667236,-70.7183609009
-61.3573150635,-63.6812019348,-63.638923645,-65.416229248,-66.8354797363,-68.8474960327,-68.2002410889,-71.5872192383,-69.7588195801,-69.1030426025,-64.459815979,-65.4800415039,-68.3636322021,-66.4082641602,-67.5787658691,-66.9142684937,-69.2028808594,-68.6652526855,-72.6744995117,-66.4616622925,-67.3093490601,-64.8248825073,-69.2197494507,-65.4373931885,-60.7422943115,-57.9762802124,-58.5609130859,-56.5111923218,-54.0928611755,-54.3472061157,-55.4014701843,-58.8521575928,-61.5494880676,-65.707321167,-71.7657165527,-64.5338592529,-61.60181427,-63.0049934387,-68.2136306763,-69.0215530396,-68.4760818481,-64.1492767334,-64.6091918945,-67.4644699097,-66.9341888428,-67.9534912109,-67.7080688477,-68.7402572632,-67.0556716919,-68.695098877,-67.5212402344,-70.531539917,-68.4194946289,-70.2015380859,-68.3636322021,-69.739730835,-70.0762557983,-70.8886947632,-65.2437286377,-65.8996887207,-66.7199172974,-67.7080612183,-70.0149383545,-71.5581665039
-61.7748413086,-60.7207527161,-61.3462715149,-64.5338592529,-63.6063194275,-71.144241333,-69.6829528809,-69.3223419189,-68.029914856,-67.2768173218,-60.5960197449,-61.882686615,-70.396522522,-64.9939880371,-67.8536529541,-65.8918304443,-71.8268890381,-71.3878326416,-70.2441177368,-62.1496810913,-63.3364868164,-62.52003479,-67.4644699097,-69.6269226074,-62.7007904053,-55.6490058899,-52.3817138672,-52.8245735168,-54.7620735168,-52.04479599,-53.97813797,-54.9067344666,-57.3082618713,-63.6670608521,-69.0539627075,-66.4976272583,-61.6607055664,-60.4142837524,-65.9951400757,-68.5915145874,-67.9283218384,-62.7234420776,-63.3364868164,-64.2881774902,-66.8648529053,-68.8786315918,-67.9788208008,-65.0453872681,-65.9790878296,-67.2984771729,-63.6295814514,-68.7554168701,-67.0659561157,-66.9441833496,-66.7104263306,-70.3305511475,-69.6083984375,-70.3305435181,-64.574256897,-61.6607017517,-64.5569000244,-67.9788131714,-69.1030426025,-72.0805587769
-58.5507621765,-58.6891098022,-61.234664917,-63.2715682983,-63.8057022095,-70.2227783203,-68.3636398315,-71.5293121338,-69.4630126953,-67.0351867676,-63.1822814941,-64.1387786865,-68.3914718628,-63.8643913269,-67.0351867676,-66.1174850464,-69.8555526733,-69.5533065796,-71.6164627075,-62.8893890381,-63.0496635437,-60.4009513855,-68.1471176147,-68.8942871094,-60.1572799683,-56.7561836243,-52.3229637146,-51.5454444885,-51.4452857971,-51.0102500916,-52.0006484985,-53.5647583008,-55.0215377808,-60.51329422,-70.0968856812,-66.0681304932,-59.4791297913,-63.9539375305,-62.4024124146,-66.9341812134,-67.7560501099,-61.3656158447,-63.657661438,-61.8423156738,-64.8681030273,-67.6842651367,-68.2811737061,-65.3187866211,-64.6739654541,-68.4054641724,-67.159576416,-66.5338973999,-66.4437866211,-66.3120422363,-68.3497848511,-68.3636322021,-68.267578125,-69.1860809326,-66.1925811768,-63.5418434143,-66.4259872437,-66.6445465088,-70.2655639648,-71.3325042725
-70.2441177368,-68.8320159912,-68.1869049072,-68.5769195557,-72.0480270386,-69.6829605103,-71.8268890381,-73.6342544556,-71.144241333,-72.712097168,-71.5293121338,-71.5872192383,-71.6164627075,-68.5769195557,-70.5774993896,-71.3600845337,-71.8889312744,-71.0659866333,-71.5006408691,-70.7422943115,-71.2239303589,-69.739730835,-70.0968856812,-68.1339416504,-66.9043426514,-67.4644699097,-65.2100372314,-65.7375335693,-67.8167953491,-67.6605987549,-69.7779922485,-68.3222045898,-71.0145874023,-70.1804046631,-70.1593780518,-70.7422943115,-69.9345092773,-69.2366790771,-72.213180542,-70.9135894775,-69.739730835,-70.4187316895,-70.7183685303,-68.7706298828,-71.3325119019,-70.6239471436,-71.2778778076,-70.6473617554,-71.5006408691,-70.4187316895,-70.1804046631,-71.1972045898,-71.0402145386,-70.352432251,-69.6269226074,-69.739730835,-71.7657241821,-70.6006622314,-71.645904541,-70.2871170044,-69.9745407104,-70.6239471436,-71.7657241821,-71.7053985596
-57.450958252,-61.0530815125,-59.3956260681,-62.4024124146,-64.6326370239,-70.9135894775,-66.9843902588,-68.7706298828,-69.3050689697,-67.1806564331,-60.9036140442,-64.1492843628,-65.5520629883,-63.4023895264,-68.695098877,-63.9089393616,-69.3050765991,-67.3093490601,-71.3600845337,-63.4513626099,-64.2936096191,-63.44688797,-64.6858520508,-63.5099563599,-59.613948822,-54.9647102356,-54.2838363647,-51.6220397949,-51.2765235901,-50.64220047,-53.9253845215,-53.8173789978,-57.9610748291,-61.2670326233,-68.8012161255,-67.1281433105,-66.7199172974,-60.0434455872,-62.6970214844,-65.6698532104,-64.3814620972,-60.3305473328,-63.7382202148,-61.7626838684,-62.5929031372,-66.7580947876,-64.3044967651,-66.6073532104,-63.9994163513,-66.0845184326,-64.9054870605,-67.1281433105,-66.8160018921,-66.5157241821,-67.2124786377,-67.9534912109,-66.7676925659,-68.7858963013,-65.6179275513,-62.1563224792,-63.9238853455,-68.8786315918,-69.5533065796,-70.8148803711
-55.0061416626,-55.4515647888,-55.5245552063,-58.3553199768,-61.6636695862,-68.4618682861,-64.8064956665,-70.3965148926,-64.1178436279,-63.3017425537,-57.5326843262,-60.3766174316,-61.4017753601,-58.0158004761,-65.707321167,-63.8398399353,-69.0054397583,-68.9733886719,-69.4630126953,-58.6921043396,-60.2892837524,-54.6781234741,-61.5006446838,-62.0838279724,-57.1838302612,-55.1606445312,-50.9642982483,-48.9622268677,-47.1028518677,-46.5930213928,-49.7605476379,-49.0120429993,-50.2918739319,-53.4303703308,-67.1490707397,-64.0556564331,-63.7238960266,-56.9162521362,-58.1418418884,-62.1829872131,-64.6680374146,-61.9804992676,-59.4863128662,-58.5842094421,-58.5652732849,-60.1804084778,-66.488609314,-62.4235572815,-62.8269004822,-61.8176574707,-60.7663574219,-62.6970214844,-62.3050460815,-63.3671150208,-62.6970214844,-65.3533325195,-65.4091949463,-65.0713119507,-61.5843009949,-56.4688301086,-59.7530860901,-65.494354248,-66.0436630249,-68.7706298828
